AUC,ACC,Precision,Recall,F1,Threshold,Epoch,TrainLoss
0.4097222222222222,0.34615384615384615,0.32,1.0,0.4848484811753903,0.2921321392059326,1,0.6454895314048318
0.41666666666666663,0.34615384615384615,0.32,1.0,0.4848484811753903,0.19770754873752594,2,0.6248897682217991
0.4305555555555556,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.2393476366996765,3,0.6163781022324282
0.4305555555555556,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.23740315437316895,4,0.6122939574952219
0.4027777777777778,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.19222599267959595,5,0.611319872678495
0.38888888888888884,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.18442142009735107,6,0.6202084118244695
0.42361111111111105,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.09227100014686584,7,0.6106796866538478
0.4097222222222222,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.10230184346437454,8,0.6308682444048863
0.39583333333333337,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.14252869784832,9,0.6175289025493697
0.39583333333333337,0.34615384615384615,0.32,1.0,0.4848484811753903,0.09617006778717041,10,0.6103937275269452
