AUC,ACC,Precision,Recall,F1,Threshold,Epoch,TrainLoss
0.5625,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.3400854766368866,1,5.055021377170787
0.6041666666666667,0.4230769230769231,0.34782608695652173,1.0,0.5161290284287201,0.36531519889831543,2,0.6413676960795534
0.5972222222222223,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.408889502286911,3,0.6694445832102907
0.5833333333333334,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.42793676257133484,4,0.6392364203929901
0.6180555555555556,0.46153846153846156,0.36363636363636365,1.0,0.5333333294222222,0.456404447555542,5,0.6424249667747348
0.638888888888889,0.5384615384615384,0.4,1.0,0.5714285673469389,0.42051076889038086,6,0.6590409319774777
0.638888888888889,0.5,0.38095238095238093,1.0,0.5517241339357908,0.40419241786003113,7,0.6471246825713738
0.6180555555555556,0.46153846153846156,0.36363636363636365,1.0,0.5333333294222222,0.47019079327583313,8,0.6022158609885796
0.5972222222222223,0.46153846153846156,0.36363636363636365,1.0,0.5333333294222222,0.42650967836380005,9,0.6501589271367765
0.625,0.46153846153846156,0.36363636363636365,1.0,0.5333333294222222,0.31697988510131836,10,0.6334171710061092
