AUC,ACC,Precision,Recall,F1,Threshold,TrainLoss,Epoch
0.375,0.3076923076923077,0.3076923076923077,1.0,0.4705882316955018,0.2723546326160431,0.6492739728852814,1
0.4930555555555556,0.6923076923076923,0.5,0.5,0.4999999950000001,0.2992435395717621,0.6166104750305998,2
0.46527777777777773,0.3076923076923077,0.3076923076923077,1.0,0.4705882316955018,0.35009393095970154,0.6221698598534453,3
0.4513888888888889,0.34615384615384615,0.32,1.0,0.4848484811753903,0.30799582600593567,0.6198306405076793,4
0.5486111111111112,0.6923076923076923,0.5,0.5,0.4999999950000001,0.3249725103378296,0.6342435555130828,5
0.4027777777777778,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.313723087310791,0.6263512057416579,6
0.5486111111111112,0.6538461538461539,0.45454545454545453,0.625,0.5263157845983379,0.3392965495586395,0.6108725474161261,7
0.5416666666666667,0.5769230769230769,0.4,0.75,0.5217391258979208,0.34403303265571594,0.6084975197034723,8
0.6944444444444444,0.6153846153846154,0.4444444444444444,1.0,0.6153846111242604,0.4059188961982727,0.583923738376767,9
0.5694444444444444,0.4230769230769231,0.34782608695652173,1.0,0.5161290284287201,0.38766053318977356,0.5670164426167806,10
0.4027777777777778,0.3076923076923077,0.3076923076923077,1.0,0.4705882316955018,0.10431043058633804,0.5063643093202629,11
0.5763888888888888,0.6153846153846154,0.42857142857142855,0.75,0.5454545408264463,0.39290934801101685,0.61442771729301,12
0.5833333333333334,0.5384615384615384,0.4,1.0,0.5714285673469389,0.24049736559391022,0.5111222197027767,13
0.45833333333333337,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.2704921066761017,0.5121310131222594,14
0.5486111111111112,0.46153846153846156,0.36363636363636365,1.0,0.5333333294222222,0.42253825068473816,0.5690267290554795,15
0.5902777777777778,0.7307692307692307,0.5714285714285714,0.5,0.5333333283555556,0.27332907915115356,0.49430927517367346,16
0.5694444444444444,0.4230769230769231,0.34782608695652173,1.0,0.5161290284287201,0.14206378161907196,0.2932238058716643,17
0.5833333333333335,0.6923076923076923,0.5,0.625,0.555555550617284,0.09042392671108246,0.19596665659371545,18
0.3611111111111111,0.3076923076923077,0.3076923076923077,1.0,0.4705882316955018,0.3094906210899353,0.49724383834822505,19
0.5416666666666667,0.6923076923076923,0.5,0.625,0.555555550617284,0.2993590533733368,0.5734793123076943,20
0.6319444444444444,0.6153846153846154,0.42857142857142855,0.75,0.5454545408264463,0.4560745656490326,0.5671688140022988,21
0.2916666666666667,0.34615384615384615,0.32,1.0,0.4848484811753903,0.257627934217453,0.331999057356049,22
0.47916666666666663,0.4230769230769231,0.34782608695652173,1.0,0.5161290284287201,0.016679933294653893,0.11006386519647111,23
0.5277777777777778,0.4230769230769231,0.34782608695652173,1.0,0.5161290284287201,0.061733633279800415,0.15630432495883867,24
0.5902777777777778,0.6538461538461539,0.4666666666666667,0.875,0.6086956476370511,0.04967256262898445,0.08849999505807371,25
0.5277777777777778,0.6538461538461539,0.45454545454545453,0.625,0.5263157845983379,0.05740892142057419,0.06509117734636746,26
0.5069444444444445,0.5,0.38095238095238093,1.0,0.5517241339357908,0.1732282042503357,0.17009243754414366,27
0.7847222222222222,0.8461538461538461,1.0,0.5,0.6666666622222223,0.545122504234314,0.23743647632791715,28
0.4444444444444444,0.5769230769230769,0.4,0.75,0.5217391258979208,0.16753742098808289,0.09550808231328048,29
0.5347222222222222,0.6153846153846154,0.42857142857142855,0.75,0.5454545408264463,0.05416573956608772,0.017599846419020026,30
