AUC,ACC,Precision,Recall,F1,Threshold,TrainLoss,Epoch
0.2573529411764706,0.36,0.3333333333333333,1.0,0.4999999962500001,0.317857027053833,0.6458660150037229,1
0.22058823529411767,0.36,0.3333333333333333,1.0,0.4999999962500001,0.27920857071876526,0.6249952582479681,2
0.4411764705882353,0.36,0.3333333333333333,1.0,0.4999999962500001,0.31500422954559326,0.6155307188774776,3
0.3161764705882353,0.36,0.3333333333333333,1.0,0.4999999962500001,0.24714134633541107,0.6239286041954188,4
0.49264705882352944,0.56,0.4117647058823529,0.875,0.5599999956480001,0.38305145502090454,0.6051302777910695,5
0.7279411764705882,0.76,0.5833333333333334,0.875,0.6999999952000001,0.41674286127090454,0.6009673458858601,6
0.48529411764705876,0.6,0.4166666666666667,0.625,0.4999999952000001,0.40367621183395386,0.5845375772818778,7
0.5882352941176471,0.44,0.36363636363636365,1.0,0.5333333294222222,0.43591877818107605,0.5533508617901107,8
0.29411764705882354,0.36,0.3333333333333333,1.0,0.4999999962500001,0.05317431315779686,0.5444269452280212,9
0.7720588235294118,0.84,0.8333333333333334,0.625,0.7142857093877552,0.4014142155647278,0.5907473159067839,10
0.6323529411764706,0.56,0.42105263157894735,1.0,0.5925925884224966,0.3537285625934601,0.46231389277189683,11
0.6544117647058824,0.56,0.4117647058823529,0.875,0.5599999956480001,0.24693211913108826,0.5136484006076183,12
0.5,0.44,0.35,0.875,0.4999999959183673,0.12783312797546387,0.36097877870485623,13
0.5220588235294118,0.64,0.45454545454545453,0.625,0.5263157845983379,0.2415378838777542,0.2684160731371167,14
0.6911764705882353,0.8,0.8,0.5,0.6153846106508877,0.9960381984710693,0.2874694589561629,15
0.6911764705882353,0.88,1.0,0.625,0.7692307644970415,0.7483455538749695,0.20745337834057298,16
0.6176470588235294,0.6,0.42857142857142855,0.75,0.5454545408264463,0.8345749378204346,0.047180116031933755,17
0.7205882352941176,0.68,0.5,0.875,0.6363636317355372,0.5238876342773438,0.023696973522021932,18
0.7205882352941176,0.84,1.0,0.5,0.6666666622222223,0.8889296650886536,0.015077218594192301,19
0.5294117647058824,0.4,0.34782608695652173,1.0,0.5161290284287201,0.9999982118606567,0.010511579923331738,20
0.6544117647058822,0.72,0.5555555555555556,0.625,0.5882352891349482,0.9999493360519409,0.00815053735362384,21
0.6507352941176471,0.8,0.8,0.5,0.6153846106508877,0.9999886751174927,0.0059271453138332346,22
0.6102941176470588,0.68,0.5,0.75,0.5999999952,0.010744808241724968,0.005169102424773776,23
0.7058823529411764,0.68,0.5,0.75,0.5999999952,0.08713322877883911,0.0046472696777324655,24
0.5919117647058822,0.52,0.3888888888888889,0.875,0.5384615342011835,0.9999997615814209,0.003225547623214791,25
0.7279411764705882,0.8,0.7142857142857143,0.625,0.6666666616888889,0.9999991655349731,0.0027039007564048164,26
0.7352941176470588,0.76,0.625,0.625,0.624999995,0.9947413206100464,0.0024095598373164253,27
0.7205882352941176,0.76,0.625,0.625,0.624999995,0.9045450687408447,0.0019187244114203794,28
0.4963235294117647,0.36,0.3333333333333333,1.0,0.4999999962500001,0.999995231628418,0.001435968569407547,29
0.7316176470588235,0.76,0.625,0.625,0.624999995,1.0,0.0016622410406747345,30
