AUC,ACC,Precision,Recall,F1,Threshold,TrainLoss,Epoch
0.4722222222222222,0.5,0.3684210526315789,0.875,0.5185185143484226,0.33050408959388733,0.6481719157275032,1
0.4305555555555555,0.4230769230769231,0.3333333333333333,0.875,0.48275861669441145,0.22867082059383392,0.6188071300001705,2
0.46527777777777773,0.4230769230769231,0.34782608695652173,1.0,0.5161290284287201,0.2552452087402344,0.6252790420663124,3
0.5,0.4230769230769231,0.3333333333333333,0.875,0.48275861669441145,0.3487968146800995,0.6261268561961604,4
0.4444444444444444,0.4230769230769231,0.3333333333333333,0.875,0.48275861669441145,0.3988083302974701,0.6041655055448121,5
0.4930555555555555,0.34615384615384615,0.32,1.0,0.4848484811753903,0.4509996473789215,0.5789262330999562,6
0.5,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.005089966114610434,0.5245150935416129,7
0.6319444444444445,0.6923076923076923,0.5,0.75,0.5999999952,0.39142805337905884,0.5763184229532877,8
0.5902777777777778,0.6153846153846154,0.42857142857142855,0.75,0.5454545408264463,0.15293630957603455,0.5069629538292978,9
0.5625,0.6538461538461539,0.46153846153846156,0.75,0.5714285667120181,0.47632190585136414,0.5350617462513494,10
0.5972222222222223,0.46153846153846156,0.35,0.875,0.4999999959183673,0.28265050053596497,0.5472521758547017,11
0.75,0.6153846153846154,0.4444444444444444,1.0,0.6153846111242604,0.44887444376945496,0.4935368550758736,12
0.5902777777777778,0.5,0.3684210526315789,0.875,0.5185185143484226,0.17037580907344818,0.42481063043369965,13
0.5069444444444445,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.02364715375006199,0.22698435537955342,14
0.42361111111111116,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.04271005094051361,0.12023444926621867,15
0.4583333333333333,0.46153846153846156,0.36363636363636365,1.0,0.5333333294222222,0.035668011754751205,0.0516400316036215,16
0.4444444444444444,0.5,0.3684210526315789,0.875,0.5185185143484226,0.0023463836405426264,0.023241197617322792,17
0.375,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.020223304629325867,0.011990288655985804,18
0.42361111111111116,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.0005512288771569729,0.006996820671666486,19
0.4097222222222222,0.4230769230769231,0.34782608695652173,1.0,0.5161290284287201,0.0020621311850845814,0.005299019832711886,20
0.4652777777777778,0.5,0.3684210526315789,0.875,0.5185185143484226,0.0006976380245760083,0.004071472778770269,21
0.4375,0.5,0.38095238095238093,1.0,0.5517241339357908,0.002109019085764885,0.0031397749108317144,22
0.42361111111111105,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.0036807081196457148,0.00300051223294919,23
0.4652777777777778,0.5,0.38095238095238093,1.0,0.5517241339357908,0.00020937519730068743,0.0021201449151917852,24
0.4583333333333333,0.5,0.38095238095238093,1.0,0.5517241339357908,0.0007988304714672267,0.0018679481650264386,25
0.3541666666666667,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.15428796410560608,0.001478060511598254,26
0.375,0.46153846153846156,0.36363636363636365,1.0,0.5333333294222222,0.33790719509124756,0.001279756308113243,27
0.4097222222222222,0.5,0.38095238095238093,1.0,0.5517241339357908,0.0004696737159974873,0.0009967307446013187,28
0.4305555555555556,0.5,0.38095238095238093,1.0,0.5517241339357908,0.0005975266685709357,0.0008884344139255072,29
0.4583333333333333,0.5,0.38095238095238093,1.0,0.5517241339357908,0.00012614071602001786,0.0010929708899793161,30
