AUC,ACC,Precision,Recall,F1,Threshold,TrainLoss,Epoch
0.7380952380952381,0.88,1.0,0.5714285714285714,0.7272727226446282,0.3582533597946167,0.6536870488842714,1
0.7460317460317459,0.88,1.0,0.5714285714285714,0.7272727226446282,0.4297579228878021,0.639051120836758,2
0.7460317460317459,0.88,1.0,0.5714285714285714,0.7272727226446282,0.2553524076938629,0.631744132458585,3
0.753968253968254,0.88,1.0,0.5714285714285714,0.7272727226446282,0.3979659080505371,0.6364545914733294,4
0.746031746031746,0.88,1.0,0.5714285714285714,0.7272727226446282,0.4069123864173889,0.6307917630788192,5
0.7539682539682541,0.88,1.0,0.5714285714285714,0.7272727226446282,0.25347092747688293,0.6163129071587498,6
0.7539682539682541,0.88,1.0,0.5714285714285714,0.7272727226446282,0.36793336272239685,0.6436823675933393,7
0.746031746031746,0.88,1.0,0.5714285714285714,0.7272727226446282,0.2816599905490875,0.624616058127394,8
0.7539682539682541,0.88,1.0,0.5714285714285714,0.7272727226446282,0.36250200867652893,0.6273454468227128,9
0.7539682539682541,0.88,1.0,0.5714285714285714,0.7272727226446282,0.3379378318786621,0.6254747255334576,10
0.7539682539682541,0.88,1.0,0.5714285714285714,0.7272727226446282,0.3526211977005005,0.6361796624452165,11
0.7539682539682541,0.88,1.0,0.5714285714285714,0.7272727226446282,0.4039894640445709,0.629001836753586,12
0.746031746031746,0.84,0.8,0.5714285714285714,0.6666666618055556,0.4001988172531128,0.6429804661898937,13
0.7857142857142857,0.84,0.7142857142857143,0.7142857142857143,0.7142857092857143,0.319119393825531,0.633214397916516,14
0.7698412698412699,0.8,0.625,0.7142857142857143,0.6666666616888889,0.3531031012535095,0.6423105551201163,15
0.761904761904762,0.8,0.625,0.7142857142857143,0.6666666616888889,0.3316936790943146,0.6215105623874849,16
0.753968253968254,0.8,0.625,0.7142857142857143,0.6666666616888889,0.3873547315597534,0.6256224877625993,17
0.753968253968254,0.8,0.625,0.7142857142857143,0.6666666616888889,0.3845217525959015,0.6206205076384312,18
0.7698412698412699,0.84,0.7142857142857143,0.7142857142857143,0.7142857092857143,0.4490632712841034,0.6433596732546982,19
0.7539682539682541,0.8,0.625,0.7142857142857143,0.6666666616888889,0.3703135550022125,0.6290128578260107,20
0.761904761904762,0.8,0.625,0.7142857142857143,0.6666666616888889,0.39293229579925537,0.6181821383318855,21
0.761904761904762,0.8,0.625,0.7142857142857143,0.6666666616888889,0.3583805561065674,0.6208780905575428,22
0.761904761904762,0.8,0.625,0.7142857142857143,0.6666666616888889,0.3314865827560425,0.607030081517488,23
0.7142857142857144,0.8,0.625,0.7142857142857143,0.6666666616888889,0.41998687386512756,0.6043935487571271,24
0.6349206349206349,0.64,0.42857142857142855,0.8571428571428571,0.571428566984127,0.3228338956832886,0.6067243235782512,25
0.6746031746031745,0.64,0.42857142857142855,0.8571428571428571,0.571428566984127,0.3464890420436859,0.6110486227621152,26
0.6587301587301587,0.6,0.4,0.8571428571428571,0.5454545411157026,0.29157915711402893,0.5934518439677156,27
0.40476190476190477,0.28,0.28,1.0,0.4374999965820313,0.27429017424583435,0.5577350970610832,28
0.6984126984126984,0.76,0.5714285714285714,0.5714285714285714,0.5714285664285715,0.41730281710624695,0.6214053549812836,29
0.6666666666666666,0.68,0.45454545454545453,0.7142857142857143,0.5555555508024692,0.2908408045768738,0.5781533486634782,30
