AUC,ACC,Precision,Recall,F1,Threshold,TrainLoss,Epoch
0.5277777777777777,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.3665570318698883,1.0478189289569855,1
0.5277777777777777,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.2987198233604431,0.6294750185573802,2
0.5277777777777778,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.30944207310676575,0.6284674359302894,3
0.5208333333333334,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.34082457423210144,0.6298310546314015,4
0.5277777777777778,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.29569509625434875,0.6294981831429052,5
0.5416666666666667,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.325246661901474,0.6340706868498933,6
0.5555555555555556,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.29422512650489807,0.6219745669879165,7
0.5555555555555556,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.37838923931121826,0.6367122688714195,8
0.5555555555555556,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.16973261535167694,0.6103432312899945,9
0.5763888888888888,0.6923076923076923,0.5,0.625,0.555555550617284,0.2764136791229248,0.6272997832765767,10
0.5486111111111112,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.3384084701538086,0.615256636166105,11
0.5555555555555556,0.46153846153846156,0.35,0.875,0.4999999959183673,0.29992905259132385,0.6206833007288914,12
0.5416666666666666,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.3301421105861664,0.618884403331607,13
0.5416666666666666,0.46153846153846156,0.35,0.875,0.4999999959183673,0.3418788015842438,0.6242635694204592,14
0.5486111111111112,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.190159410238266,0.6128810825301152,15
0.548611111111111,0.46153846153846156,0.35,0.875,0.4999999959183673,0.3683759868144989,0.6251716806608087,16
0.5555555555555556,0.46153846153846156,0.35,0.875,0.4999999959183673,0.3036560118198395,0.621017138747608,17
0.5694444444444445,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.279782772064209,0.627089195391711,18
0.5625,0.46153846153846156,0.35,0.875,0.4999999959183673,0.3008064925670624,0.6201447996438718,19
0.5625,0.6538461538461539,0.45454545454545453,0.625,0.5263157845983379,0.3710673749446869,0.6145398797942143,20
0.5833333333333333,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.042847152799367905,0.5924017493631325,21
0.576388888888889,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.33138802647590637,0.6325188296682694,22
0.5833333333333334,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.29277679324150085,0.6194392547887915,23
0.5972222222222223,0.5769230769230769,0.4,0.75,0.5217391258979208,0.27785399556159973,0.5974520818859923,24
0.5833333333333334,0.5769230769230769,0.4,0.75,0.5217391258979208,0.3166845738887787,0.6105313564048094,25
0.5763888888888888,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.2879026234149933,0.6042719191195918,26
0.5833333333333333,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.23563598096370697,0.5960734340490079,27
0.5902777777777778,0.7307692307692307,0.5714285714285714,0.5,0.5333333283555556,0.37882786989212036,0.5875470170787737,28
0.5902777777777778,0.46153846153846156,0.36363636363636365,1.0,0.5333333294222222,0.27639827132225037,0.5951313767947403,29
0.5972222222222222,0.46153846153846156,0.36363636363636365,1.0,0.5333333294222222,0.30679643154144287,0.5769820213317871,30
