AUC,ACC,Precision,Recall,F1,Threshold,TrainLoss,Epoch
0.7222222222222222,0.7307692307692307,0.5555555555555556,0.625,0.5882352891349482,0.43179669976234436,0.6593708419332317,1
0.7152777777777778,0.6538461538461539,0.4666666666666667,0.875,0.6086956476370511,0.24832314252853394,0.6256801678853876,2
0.7083333333333334,0.7692307692307693,0.6,0.75,0.6666666617283951,0.36875370144844055,0.6842866084154915,3
0.7083333333333334,0.7692307692307693,0.6,0.75,0.6666666617283951,0.3631818890571594,0.6416987899471732,4
0.701388888888889,0.7692307692307693,0.6,0.75,0.6666666617283951,0.3291703760623932,0.6289180213329839,5
0.701388888888889,0.7692307692307693,0.6,0.75,0.6666666617283951,0.31168410181999207,0.6303577709431741,6
0.7152777777777778,0.8076923076923077,0.6666666666666666,0.75,0.7058823479584776,0.36875906586647034,0.6215693389668184,7
0.7152777777777778,0.7307692307692307,0.5454545454545454,0.75,0.6315789424930748,0.3557003438472748,0.6256939003280565,8
0.7083333333333333,0.7307692307692307,0.5454545454545454,0.75,0.6315789424930748,0.25934135913848877,0.615680002114352,9
0.7222222222222222,0.7692307692307693,0.6,0.75,0.6666666617283951,0.39968788623809814,0.6306107692858752,10
0.7222222222222222,0.7692307692307693,0.6,0.75,0.6666666617283951,0.3758237957954407,0.6288932778087317,11
0.7083333333333333,0.7307692307692307,0.5454545454545454,0.75,0.6315789424930748,0.40001553297042847,0.6325663912530038,12
0.7430555555555556,0.8076923076923077,0.6666666666666666,0.75,0.7058823479584776,0.4690905809402466,0.9366998707546907,13
0.763888888888889,0.8076923076923077,0.6666666666666666,0.75,0.7058823479584776,0.381335586309433,0.6570836042656618,14
0.7569444444444445,0.7692307692307693,0.6,0.75,0.6666666617283951,0.3451698124408722,0.635639900670332,15
0.736111111111111,0.8076923076923077,0.6666666666666666,0.75,0.7058823479584776,0.4375168979167938,0.6536596475862989,16
0.7291666666666666,0.8076923076923077,0.6666666666666666,0.75,0.7058823479584776,0.3892967998981476,0.6409830316609028,17
0.7222222222222223,0.7692307692307693,0.6,0.75,0.6666666617283951,0.3309720456600189,0.630948125147352,18
0.7152777777777778,0.7307692307692307,0.5454545454545454,0.75,0.6315789424930748,0.30743077397346497,0.6184664123198566,19
0.7083333333333334,0.6923076923076923,0.5,0.875,0.6363636317355372,0.41517600417137146,0.6312213855631211,20
0.7152777777777778,0.6923076923076923,0.5,0.875,0.6363636317355372,0.36853739619255066,0.6369786268355799,21
0.6805555555555556,0.6923076923076923,0.5,0.875,0.6363636317355372,0.2687581479549408,0.6150142719932631,22
0.7083333333333334,0.6923076923076923,0.5,0.875,0.6363636317355372,0.3929789364337921,0.6151180740664987,23
0.7152777777777778,0.6923076923076923,0.5,0.875,0.6363636317355372,0.30549362301826477,0.624291646714304,24
0.6944444444444444,0.6923076923076923,0.5,0.875,0.6363636317355372,0.29949626326560974,0.6140386088221681,25
0.6944444444444444,0.6538461538461539,0.4666666666666667,0.875,0.6086956476370511,0.33485111594200134,0.614932996969597,26
0.7083333333333333,0.6538461538461539,0.4666666666666667,0.875,0.6086956476370511,0.33375272154808044,0.6207748581381405,27
0.6736111111111112,0.6153846153846154,0.4444444444444444,1.0,0.6153846111242604,0.3329631984233856,0.6144817231916914,28
0.6319444444444444,0.6153846153846154,0.4444444444444444,1.0,0.6153846111242604,0.32334035634994507,0.6174716750780741,29
0.6319444444444444,0.6153846153846154,0.4444444444444444,1.0,0.6153846111242604,0.2719198763370514,0.6088971466410393,30
