AUC,ACC,Precision,Recall,F1,Threshold,TrainLoss,Epoch
0.4375,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.3699764013290405,0.6558665662419563,1
0.4444444444444445,0.34615384615384615,0.32,1.0,0.4848484811753903,0.3300268054008484,0.6219895394409404,2
0.4305555555555555,0.34615384615384615,0.32,1.0,0.4848484811753903,0.39319759607315063,0.6328378313896703,3
0.4444444444444444,0.34615384615384615,0.32,1.0,0.4848484811753903,0.3597562611103058,0.624656675493016,4
0.46527777777777785,0.34615384615384615,0.32,1.0,0.4848484811753903,0.32719603180885315,0.618017238144781,5
0.47916666666666663,0.46153846153846156,0.35,0.875,0.4999999959183673,0.33654358983039856,0.6239032938199884,6
0.5555555555555556,0.5384615384615384,0.3888888888888889,0.875,0.5384615342011835,0.3505637049674988,0.6159645231331096,7
0.5277777777777777,0.5769230769230769,0.4117647058823529,0.875,0.5599999956480001,0.2608373761177063,0.6161337763655419,8
0.5833333333333333,0.5769230769230769,0.4117647058823529,0.875,0.5599999956480001,0.33980056643486023,0.6164292786635605,9
0.6041666666666667,0.6538461538461539,0.4666666666666667,0.875,0.6086956476370511,0.3410049378871918,0.6096411639568853,10
