AUC,ACC,Precision,Recall,F1,Threshold,TrainLoss,Epoch
0.5588235294117647,0.52,0.3888888888888889,0.875,0.5384615342011835,0.23149064183235168,0.6675526297208175,1
0.5661764705882353,0.56,0.4117647058823529,0.875,0.5599999956480001,0.4425623416900635,0.6468013553943449,2
0.5588235294117647,0.52,0.3888888888888889,0.875,0.5384615342011835,0.3085898458957672,0.6324856015085016,3
0.5514705882352942,0.52,0.3888888888888889,0.875,0.5384615342011835,0.2748144865036011,0.6241496853458072,4
0.5661764705882353,0.52,0.3888888888888889,0.875,0.5384615342011835,0.259759783744812,0.6299871819690593,5
0.588235294117647,0.52,0.3888888888888889,0.875,0.5384615342011835,0.3439188301563263,0.6267244561204632,6
0.6176470588235294,0.64,0.46153846153846156,0.75,0.5714285667120181,0.3425470292568207,0.6210218100871855,7
0.6102941176470589,0.64,0.46153846153846156,0.75,0.5714285667120181,0.29922056198120117,0.6110870004857628,8
0.625,0.64,0.46153846153846156,0.75,0.5714285667120181,0.3298966586589813,0.6177893026361188,9
0.6176470588235294,0.64,0.46153846153846156,0.75,0.5714285667120181,0.269814670085907,0.6197079171254797,10
