AUC,ACC,Precision,Recall,F1,Threshold,Epoch,TrainLoss
0.5138888888888888,0.5384615384615384,0.3888888888888889,0.875,0.5384615342011835,0.47851645946502686,1,0.6884500261615304
0.6458333333333334,0.6538461538461539,0.4666666666666667,0.875,0.6086956476370511,0.501616895198822,2,0.6711319638233558
0.6388888888888888,0.6153846153846154,0.4444444444444444,1.0,0.6153846111242604,0.4776187241077423,3,0.6558093107214161
0.5138888888888888,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.5139387249946594,4,0.6410135515764648
0.45138888888888884,0.4230769230769231,0.34782608695652173,1.0,0.5161290284287201,0.3994773030281067,5,0.6245245699789009
0.47916666666666663,0.5,0.3684210526315789,0.875,0.5185185143484226,0.3730344772338867,6,0.6256474659723394
0.6666666666666667,0.6538461538461539,0.47058823529411764,1.0,0.639999995648,0.40532225370407104,7,0.6186612996400571
0.5972222222222222,0.5384615384615384,0.3888888888888889,0.875,0.5384615342011835,0.29090362787246704,8,0.6171146105317509
0.375,0.34615384615384615,0.32,1.0,0.4848484811753903,0.31920793652534485,9,0.6160964708702237
0.375,0.34615384615384615,0.32,1.0,0.4848484811753903,0.307451069355011,10,0.6178484968110627
