AUC,ACC,Precision,Recall,F1,Threshold,TrainLoss,Epoch
0.5763888888888888,0.46153846153846156,0.36363636363636365,1.0,0.5333333294222222,0.3731290400028229,1.0603526818986033,1
0.5763888888888888,0.46153846153846156,0.36363636363636365,1.0,0.5333333294222222,0.3255012035369873,0.6249994384307488,2
0.5833333333333334,0.5,0.38095238095238093,1.0,0.5517241339357908,0.28831788897514343,0.6209494781260397,3
0.6111111111111112,0.5,0.38095238095238093,1.0,0.5517241339357908,0.3088719844818115,0.625633077878578,4
0.6458333333333334,0.6538461538461539,0.46153846153846156,0.75,0.5714285667120181,0.3635755777359009,0.625564892502392,5
0.6527777777777778,0.6538461538461539,0.46153846153846156,0.75,0.5714285667120181,0.29555264115333557,0.6221603862210816,6
0.6458333333333333,0.6923076923076923,0.5,0.75,0.5999999952,0.3015940189361572,0.6449434815668592,7
0.6458333333333334,0.6923076923076923,0.5,0.75,0.5999999952,0.3072119653224945,0.6187363746119481,8
0.6527777777777779,0.6538461538461539,0.46153846153846156,0.75,0.5714285667120181,0.3000316917896271,0.6215382942966386,9
0.6666666666666667,0.7307692307692307,0.5555555555555556,0.625,0.5882352891349482,0.3328915238380432,0.6168607432468265,10
