AUC,ACC,Precision,Recall,F1,Threshold,TrainLoss,Epoch
0.8717948717948718,0.7894736842105263,0.6,1.0,0.7499999953125,0.23341104388237,0.6415431841035907,1
0.8974358974358975,0.8421052631578947,0.7142857142857143,0.8333333333333334,0.7692307642603551,0.21890729665756226,0.6223382293508294,2
0.8717948717948718,0.8421052631578947,0.7142857142857143,0.8333333333333334,0.7692307642603551,0.2747883200645447,0.6321123858516136,3
0.9102564102564104,0.8947368421052632,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.3233668804168701,0.6288004142514775,4
0.8974358974358975,0.8947368421052632,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.2578093111515045,0.639230685287647,5
0.8717948717948718,0.8947368421052632,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.17997944355010986,0.6181057631299737,6
0.9230769230769231,0.8947368421052632,0.75,1.0,0.8571428522448981,0.3583942651748657,0.606100887395023,7
0.7820512820512822,0.8947368421052632,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.4531112015247345,0.6259260900904623,8
0.7820512820512822,0.8947368421052632,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.0525796040892601,0.603660786419772,9
0.8012820512820513,0.8947368421052632,0.8333333333333334,0.8333333333333334,0.8333333283333335,2.164236548196641e-06,0.5933651904041848,10
0.8205128205128205,0.8947368421052632,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.44171231985092163,0.591039081637779,11
0.858974358974359,0.8947368421052632,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.4607163369655609,0.5858897761012731,12
0.8461538461538461,0.8947368421052632,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.4225592017173767,0.5769372147120787,13
0.9358974358974359,0.8947368421052632,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.4408192038536072,0.5799427106139365,14
0.7820512820512822,0.8947368421052632,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.428261935710907,0.5673119974940011,15
0.7692307692307694,0.8421052631578947,0.8,0.6666666666666666,0.7272727223140496,0.4509243965148926,0.558205198036151,16
0.7820512820512822,0.8947368421052632,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.45408007502555847,0.5581609184822339,17
0.8717948717948718,0.8947368421052632,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.48780807852745056,0.5368053075972568,18
0.8076923076923077,0.8947368421052632,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.4391680061817169,0.5723268677679341,19
0.8333333333333334,0.8947368421052632,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.47827425599098206,0.5352048472072302,20
0.8076923076923078,0.8421052631578947,0.7142857142857143,0.8333333333333334,0.7692307642603551,0.49145153164863586,0.5377284281709221,21
0.8333333333333333,0.8947368421052632,1.0,0.6666666666666666,0.7999999952000001,0.478971004486084,0.5038068220856484,22
0.8333333333333334,0.8947368421052632,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.4957524836063385,0.5258298154627339,23
0.7692307692307693,0.7368421052631579,0.5454545454545454,1.0,0.7058823483737025,0.48204201459884644,0.5350968181417229,24
0.6794871794871795,0.631578947368421,0.46153846153846156,1.0,0.6315789430470914,0.026440797373652458,0.5262099484379372,25
0.5,0.7368421052631579,0.6,0.5,0.5454545404958678,0.511258602142334,0.5984763750869236,26
0.3333333333333333,0.3684210526315789,0.3333333333333333,1.0,0.4999999962500001,0.5029482245445251,0.6125051439478156,27
0.21794871794871792,0.3157894736842105,0.3157894736842105,1.0,0.47999999635199997,0.05549725890159607,0.6215302857120385,28
0.17948717948717946,0.3157894736842105,0.3157894736842105,1.0,0.47999999635199997,0.45633479952812195,0.6051583685232013,29
0.8333333333333334,0.8421052631578947,0.7142857142857143,0.8333333333333334,0.7692307642603551,0.39605143666267395,0.550492305434152,30
