AUC,ACC,Precision,Recall,F1,Threshold,TrainLoss,Epoch
0.7435897435897436,0.8421052631578947,0.8,0.6666666666666666,0.7272727223140496,0.29375728964805603,0.6290226176883398,1
0.7307692307692308,0.7894736842105263,0.6666666666666666,0.6666666666666666,0.6666666616666668,0.35417887568473816,0.6270829653472043,2
0.8205128205128205,0.8421052631578947,1.0,0.5,0.6666666622222223,0.3229561746120453,0.6199404202150495,3
0.8205128205128205,0.8421052631578947,0.8,0.6666666666666666,0.7272727223140496,0.3624320924282074,0.6296669177794725,4
0.8076923076923078,0.8421052631578947,0.7142857142857143,0.8333333333333334,0.7692307642603551,0.32244032621383667,0.606900222515792,5
0.8461538461538461,0.8947368421052632,1.0,0.6666666666666666,0.7999999952000001,0.26364219188690186,0.6205908060073853,6
0.7948717948717948,0.8947368421052632,1.0,0.6666666666666666,0.7999999952000001,0.4280322194099426,0.6055511530865444,7
0.7692307692307693,0.8947368421052632,1.0,0.6666666666666666,0.7999999952000001,0.37071582674980164,0.6233464271834727,8
0.7692307692307692,0.8421052631578947,0.8,0.6666666666666666,0.7272727223140496,0.3638094663619995,0.6060945304592004,9
0.8846153846153846,0.8947368421052632,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.25793689489364624,0.6046516928779945,10
0.8461538461538463,0.8421052631578947,0.7142857142857143,0.8333333333333334,0.7692307642603551,0.34409770369529724,0.5884261553207141,11
0.9230769230769231,0.8947368421052632,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.282382994890213,0.5868003951029831,12
0.858974358974359,0.8947368421052632,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.33396580815315247,0.5908231815595305,13
0.7692307692307692,0.7894736842105263,0.625,0.8333333333333334,0.7142857093877552,0.35079383850097656,0.550436660145106,14
0.7564102564102564,0.7368421052631579,0.5454545454545454,1.0,0.7058823483737025,0.26166433095932007,0.5716097107094326,15
0.9487179487179487,0.8947368421052632,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.3179391026496887,0.592388586381848,16
0.7692307692307692,0.7894736842105263,0.6,1.0,0.7499999953125,0.26340994238853455,0.5683451931128342,17
0.8205128205128205,0.8421052631578947,0.7142857142857143,0.8333333333333334,0.7692307642603551,0.186754047870636,0.5353054638659016,18
0.7051282051282052,0.7368421052631579,0.5454545454545454,1.0,0.7058823483737025,0.11692594736814499,0.5226347262269995,19
0.7692307692307692,0.6842105263157895,0.5,1.0,0.6666666622222223,0.14975184202194214,0.5327851671851083,20
0.782051282051282,0.7368421052631579,0.5454545454545454,1.0,0.7058823483737025,0.249529629945755,0.5069990640275934,21
0.7051282051282051,0.631578947368421,0.46153846153846156,1.0,0.6315789430470914,0.14732779562473297,0.5336424366811688,22
0.8717948717948718,0.7894736842105263,0.6,1.0,0.7499999953125,0.16296297311782837,0.5090264262778036,23
0.8076923076923077,0.6842105263157895,0.5,1.0,0.6666666622222223,0.31110677123069763,0.4941322455245457,24
0.9102564102564102,0.8947368421052632,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.3885442316532135,0.4922123998403549,25
0.7692307692307692,0.6842105263157895,0.5,1.0,0.6666666622222223,0.3612484335899353,0.4345889893475543,26
0.7435897435897436,0.7368421052631579,0.5555555555555556,0.8333333333333334,0.6666666618666668,0.5410537719726562,0.5184675376401858,27
0.7564102564102564,0.6842105263157895,0.5,1.0,0.6666666622222223,0.11020176857709885,0.42802452237418526,28
0.782051282051282,0.7894736842105263,0.6,1.0,0.7499999953125,0.20592357218265533,0.399174694767159,29
0.8974358974358975,0.8947368421052632,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.6321390867233276,0.39723527289173577,30
