AUC,ACC,Precision,Recall,F1,Threshold,TrainLoss,Epoch
0.37500000000000006,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.27197277545928955,0.6343507164833593,1
0.3263888888888889,0.34615384615384615,0.32,1.0,0.4848484811753903,0.2764575779438019,0.6252543902864643,2
0.3819444444444444,0.46153846153846156,0.35,0.875,0.4999999959183673,0.273660808801651,0.6148569139779783,3
0.4027777777777778,0.5,0.3684210526315789,0.875,0.5185185143484226,0.2823648750782013,0.6244253077927757,4
0.375,0.5,0.3684210526315789,0.875,0.5185185143484226,0.2482503056526184,0.607908426546583,5
0.3819444444444445,0.5,0.3684210526315789,0.875,0.5185185143484226,0.2415057122707367,0.6151662334507587,6
0.4375,0.3076923076923077,0.3076923076923077,1.0,0.4705882316955018,0.20174606144428253,0.6190446626906302,7
0.4097222222222222,0.4230769230769231,0.3333333333333333,0.875,0.48275861669441145,0.29293596744537354,0.6119499329258414,8
0.4722222222222222,0.4230769230769231,0.3333333333333333,0.875,0.48275861669441145,0.1842188835144043,0.6151628587760177,9
0.4722222222222222,0.4230769230769231,0.3333333333333333,0.875,0.48275861669441145,0.18724021315574646,0.6072286688813976,10
0.5069444444444444,0.4230769230769231,0.3333333333333333,0.875,0.48275861669441145,0.21077580749988556,0.6182835277389077,11
0.4722222222222222,0.4230769230769231,0.3333333333333333,0.875,0.48275861669441145,0.27691349387168884,0.6182500573934293,12
0.5138888888888888,0.4230769230769231,0.3333333333333333,0.875,0.48275861669441145,0.17294706404209137,0.6103661779095145,13
0.5138888888888888,0.4230769230769231,0.3333333333333333,0.875,0.48275861669441145,0.16417253017425537,0.6202426202156964,14
0.4930555555555555,0.4230769230769231,0.3333333333333333,0.875,0.48275861669441145,0.19968582689762115,0.6095471861315709,15
0.3055555555555556,0.3076923076923077,0.3076923076923077,1.0,0.4705882316955018,0.2276846170425415,0.6073121592110279,16
0.32638888888888895,0.3076923076923077,0.3076923076923077,1.0,0.4705882316955018,0.24377253651618958,0.6226853178996666,17
0.5416666666666667,0.6153846153846154,0.42857142857142855,0.75,0.5454545408264463,0.3078314960002899,0.6145770450433096,18
0.4722222222222222,0.5,0.3684210526315789,0.875,0.5185185143484226,0.2439253330230713,0.623519266352934,19
0.4236111111111111,0.5,0.3684210526315789,0.875,0.5185185143484226,0.28758129477500916,0.6256944659878226,20
0.42361111111111116,0.5,0.3684210526315789,0.875,0.5185185143484226,0.2985827922821045,0.6229881217666701,21
0.3819444444444444,0.4230769230769231,0.3333333333333333,0.875,0.48275861669441145,0.2882983684539795,0.6233491348285302,22
0.38888888888888884,0.5,0.3684210526315789,0.875,0.5185185143484226,0.28243622183799744,0.6304524868142372,23
0.4097222222222222,0.4230769230769231,0.3333333333333333,0.875,0.48275861669441145,0.31595396995544434,0.6131937410317215,24
0.39583333333333337,0.5,0.3684210526315789,0.875,0.5185185143484226,0.23152916133403778,0.6156672163336885,25
0.4097222222222222,0.4230769230769231,0.3333333333333333,0.875,0.48275861669441145,0.23466423153877258,0.6187991184346816,26
0.4583333333333333,0.4230769230769231,0.3333333333333333,0.875,0.48275861669441145,0.21769697964191437,0.607011723167756,27
0.4722222222222222,0.4230769230769231,0.3333333333333333,0.875,0.48275861669441145,0.17475038766860962,0.6216252574733659,28
0.3472222222222222,0.4230769230769231,0.3333333333333333,0.875,0.48275861669441145,0.22104406356811523,0.6119144336850035,29
0.4583333333333333,0.5384615384615384,0.375,0.75,0.49999999555555563,0.15579265356063843,0.6122123482180577,30
