AUC,ACC,Precision,Recall,F1,Threshold,TrainLoss,Epoch
0.3263888888888889,0.3076923076923077,0.3076923076923077,1.0,0.4705882316955018,0.24907580018043518,0.6264960993738735,1
0.44444444444444436,0.34615384615384615,0.32,1.0,0.4848484811753903,0.23710355162620544,0.6247082136425317,2
0.4375,0.34615384615384615,0.32,1.0,0.4848484811753903,0.16419139504432678,0.6212276787150139,3
0.4861111111111111,0.3076923076923077,0.3076923076923077,1.0,0.4705882316955018,0.20165617763996124,0.622763432708441,4
0.5069444444444444,0.3076923076923077,0.3076923076923077,1.0,0.4705882316955018,0.11590546369552612,0.6137742084615371,5
0.5069444444444444,0.3076923076923077,0.3076923076923077,1.0,0.4705882316955018,0.1420944184064865,0.6115389179949667,6
0.5138888888888888,0.3076923076923077,0.3076923076923077,1.0,0.4705882316955018,0.09957198053598404,0.6178510609795066,7
0.5069444444444444,0.3076923076923077,0.3076923076923077,1.0,0.4705882316955018,0.19892695546150208,0.6139521704000586,8
0.5347222222222222,0.3076923076923077,0.3076923076923077,1.0,0.4705882316955018,0.11018415540456772,0.6130171944113338,9
0.5069444444444444,0.3076923076923077,0.3076923076923077,1.0,0.4705882316955018,0.06834705173969269,0.614699216449962,10
0.5347222222222223,0.3076923076923077,0.3076923076923077,1.0,0.4705882316955018,0.06586138904094696,0.6116094250305026,11
0.46527777777777773,0.3076923076923077,0.3076923076923077,1.0,0.4705882316955018,0.11529553681612015,0.6099668507482491,12
0.4930555555555556,0.7692307692307693,0.75,0.375,0.49999999555555563,0.35270416736602783,0.6150147774640251,13
0.4305555555555556,0.34615384615384615,0.32,1.0,0.4848484811753903,0.3582065999507904,0.6118172465586195,14
0.5277777777777778,0.4230769230769231,0.3333333333333333,0.875,0.48275861669441145,0.10751823335886002,0.6090110464423311,15
0.5208333333333334,0.3076923076923077,0.3076923076923077,1.0,0.4705882316955018,0.07014515995979309,0.6100539395622179,16
0.47222222222222227,0.3076923076923077,0.3076923076923077,1.0,0.4705882316955018,0.06981074810028076,0.6098301334708345,17
0.45833333333333337,0.3076923076923077,0.3076923076923077,1.0,0.4705882316955018,0.13742771744728088,0.5965539152715721,18
0.4305555555555556,0.3076923076923077,0.3076923076923077,1.0,0.4705882316955018,0.13321669399738312,0.5975942413012186,19
0.4722222222222222,0.7692307692307693,0.75,0.375,0.49999999555555563,0.3714243769645691,0.5964420770897585,20
0.41666666666666663,0.3076923076923077,0.3076923076923077,1.0,0.4705882316955018,0.21107839047908783,0.6014570027005439,21
0.45833333333333337,0.3076923076923077,0.3076923076923077,1.0,0.4705882316955018,0.10024303197860718,0.5920009759126925,22
0.4444444444444444,0.3076923076923077,0.3076923076923077,1.0,0.4705882316955018,0.18428517878055573,0.6105585483943715,23
0.5138888888888888,0.3076923076923077,0.3076923076923077,1.0,0.4705882316955018,0.030135277658700943,0.6155614379574271,24
0.49999999999999994,0.3076923076923077,0.3076923076923077,1.0,0.4705882316955018,0.014657806605100632,0.6012930110389111,25
0.5,0.3076923076923077,0.3076923076923077,1.0,0.4705882316955018,0.0848933681845665,0.613334422602373,26
0.3680555555555556,0.3076923076923077,0.3076923076923077,1.0,0.4705882316955018,0.2216469943523407,0.5998374013339772,27
0.39583333333333337,0.3076923076923077,0.3076923076923077,1.0,0.4705882316955018,0.13228395581245422,0.6011845668156942,28
0.39583333333333337,0.3076923076923077,0.3076923076923077,1.0,0.4705882316955018,0.16293756663799286,0.5904841458096224,29
0.47916666666666663,0.3076923076923077,0.3076923076923077,1.0,0.4705882316955018,0.05440526828169823,0.5679156675058252,30
