AUC,ACC,Precision,Recall,F1,Threshold,TrainLoss,Epoch
0.5208333333333334,0.5,0.3684210526315789,0.875,0.5185185143484226,0.285050630569458,0.6355678871566174,1
0.3819444444444444,0.34615384615384615,0.32,1.0,0.4848484811753903,0.23418563604354858,0.628425297199511,2
0.3194444444444445,0.34615384615384615,0.32,1.0,0.4848484811753903,0.2953937351703644,0.618863008185929,3
0.38888888888888895,0.34615384615384615,0.32,1.0,0.4848484811753903,0.23951342701911926,0.6092779227331573,4
0.375,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.2885378897190094,0.6180821885080898,5
0.4097222222222222,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.21626929938793182,0.6094032303959716,6
0.4027777777777778,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.1649484783411026,0.6115084682025161,7
0.4097222222222222,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.21570654213428497,0.6238910988265393,8
0.4097222222222222,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.1962539702653885,0.6201309608478173,9
0.4027777777777778,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.1671360731124878,0.617231033596338,10
0.4097222222222222,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.11504048854112625,0.6185868879159292,11
0.4166666666666667,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.12102022767066956,0.6186755603434992,12
0.4236111111111111,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.08034906536340714,0.6189502471802282,13
0.4305555555555556,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.10605933517217636,0.6071479484146717,14
0.42361111111111116,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.12479700148105621,0.6139962906930961,15
0.42361111111111116,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.08643466979265213,0.6208237263501859,16
0.4236111111111111,0.34615384615384615,0.32,1.0,0.4848484811753903,0.03224934637546539,0.61257596635351,17
0.42361111111111116,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.10608524829149246,0.6072792434224895,18
0.4236111111111111,0.4230769230769231,0.34782608695652173,1.0,0.5161290284287201,0.12516486644744873,0.6111512078958399,19
0.41666666666666674,0.4230769230769231,0.34782608695652173,1.0,0.5161290284287201,0.1748768836259842,0.6086062076045018,20
0.45833333333333337,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.04827949032187462,0.6057003432629156,21
0.45833333333333337,0.4230769230769231,0.34782608695652173,1.0,0.5161290284287201,0.1175914779305458,0.613762287532582,22
0.41666666666666663,0.4230769230769231,0.34782608695652173,1.0,0.5161290284287201,0.17690053582191467,0.6145559888260037,23
0.45138888888888895,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.033772215247154236,0.6076017752581951,24
0.4375,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.04853086918592453,0.59914837456217,25
0.4722222222222222,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.010724012739956379,0.622463216384252,26
0.4652777777777778,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.036567676812410355,0.6147596275105196,27
0.45833333333333337,0.38461538461538464,0.3333333333333333,1.0,0.4999999962500001,0.04701416939496994,0.5993104296572068,28
0.4652777777777778,0.34615384615384615,0.32,1.0,0.4848484811753903,0.007586257066577673,0.6030403270440943,29
0.4722222222222222,0.4230769230769231,0.34782608695652173,1.0,0.5161290284287201,0.015385178849101067,0.6020024851256726,30
