AUC,ACC,Precision,Recall,F1,Threshold,TrainLoss,Epoch
0.7222222222222223,0.76,0.5555555555555556,0.7142857142857143,0.6249999950781252,0.3597933351993561,0.6624538805878278,1
0.6904761904761905,0.76,0.5555555555555556,0.7142857142857143,0.6249999950781252,0.36621204018592834,0.6290886344261539,2
0.6984126984126984,0.76,0.5555555555555556,0.7142857142857143,0.6249999950781252,0.3755756914615631,0.6234111675938356,3
0.7142857142857144,0.8,0.625,0.7142857142857143,0.6666666616888889,0.30864661931991577,0.6291959696603053,4
0.7142857142857144,0.8,0.625,0.7142857142857143,0.6666666616888889,0.2621804475784302,0.6150248687244156,5
0.7142857142857143,0.76,0.5555555555555556,0.7142857142857143,0.6249999950781252,0.3678646683692932,0.6233299785447353,6
0.7301587301587302,0.84,0.8,0.5714285714285714,0.6666666618055556,0.30583813786506653,0.6175291324124753,7
0.6904761904761905,0.76,0.5555555555555556,0.7142857142857143,0.6249999950781252,0.4181954562664032,0.6451955362431054,8
0.6349206349206349,0.48,0.35,1.0,0.5185185146776405,0.37356409430503845,0.6452455595859046,9
0.6507936507936508,0.76,0.5714285714285714,0.5714285714285714,0.5714285664285715,0.348069965839386,0.6274155876011525,10
