AUC,ACC,Precision,Recall,F1,Threshold,TrainLoss,Epoch
0.6111111111111112,0.5,0.38095238095238093,1.0,0.5517241339357908,0.31703823804855347,0.6415344792253831,1
0.6180555555555556,0.5,0.38095238095238093,1.0,0.5517241339357908,0.39158737659454346,0.6372828319960949,2
0.5833333333333334,0.46153846153846156,0.36363636363636365,1.0,0.5333333294222222,0.29792577028274536,0.6235276828793919,3
0.6111111111111112,0.5,0.38095238095238093,1.0,0.5517241339357908,0.2632215917110443,0.6202888044656492,4
0.6041666666666667,0.5,0.38095238095238093,1.0,0.5517241339357908,0.31032419204711914,0.6242434943423552,5
0.46527777777777773,0.5769230769230769,0.4,0.75,0.5217391258979208,0.33650127053260803,0.6144773673777487,6
0.5902777777777778,0.6923076923076923,0.5,0.625,0.555555550617284,0.3949965536594391,1.1145326997719558,7
0.4305555555555555,0.34615384615384615,0.32,1.0,0.4848484811753903,0.4242474436759949,0.6306941900767532,8
0.48611111111111116,0.5,0.3684210526315789,0.875,0.5185185143484226,0.31231752038002014,0.6345112580879062,9
0.5625,0.5384615384615384,0.3888888888888889,0.875,0.5384615342011835,0.25541064143180847,0.6365405981447182,10
